"Date","Product","Category","Quantity","Price"
2021-11-23,"Smartphone","Accessories",7,959
2021-11-24,"Smartphone","Accessories",1,224
2021-11-25,"Smartphone","Accessories",9,544
2021-11-26,"Smartphone","Accessories",9,175
2021-11-27,"Smartphone","Accessories",3,731
2021-11-28,"Smartphone","Accessories",1,615
2021-11-29,"Smartphone","Accessories",8,617
2021-11-30,"Smartphone","Accessories",6,763
2021-12-01,"Smartphone","Accessories",7,210
2021-12-02,"Smartphone","Accessories",4,224
2021-12-03,"Smartphone","Accessories",7,552
2021-12-04,"Smartphone","Accessories",3,75
2021-12-05,"Smartphone","Accessories",5,919
2021-12-06,"Smartphone","Accessories",8,509
2021-12-07,"Smartphone","Accessories",1,927
2021-12-08,"Smartphone","Accessories",4,184
2021-12-09,"Smartphone","Accessories",10,920
2021-12-10,"Smartphone","Accessories",8,314
2021-12-11,"Smartphone","Accessories",10,190
2021-12-12,"Smartphone","Accessories",3,93
2021-12-13,"Smartphone","Accessories",5,799
2021-12-14,"Smartphone","Accessories",2,598
2021-12-15,"Smartphone","Accessories",3,566
2021-12-16,"Smartphone","Accessories",4,408
2021-12-17,"Smartphone","Accessories",5,633
2021-12-18,"Smartphone","Accessories",4,731
2021-12-19,"Smartphone","Accessories",6,461
2021-12-20,"Smartphone","Accessories",2,348
2021-12-21,"Smartphone","Accessories",10,414
2021-12-22,"Smartphone","Accessories",2,741
2021-12-23,"Smartphone","Accessories",1,168
2021-12-24,"Smartphone","Accessories",3,937
2021-12-25,"Smartphone","Accessories",8,271
2021-12-26,"Smartphone","Accessories",1,787
2021-12-27,"Smartphone","Accessories",6,667
2021-12-28,"Smartphone","Accessories",6,927
2021-12-29,"Smartphone","Accessories",5,191
2021-12-30,"Smartphone","Accessories",9,973
2021-12-31,"Smartphone","Accessories",10,105
2021-01-01,"Tablet","Accessories",9,522
2021-01-02,"Tablet","Accessories",7,686
2021-01-03,"Tablet","Accessories",10,895
2021-01-04,"Tablet","Accessories",5,801
2021-01-05,"Tablet","Accessories",1,887
2021-01-06,"Tablet","Accessories",7,243
2021-01-07,"Tablet","Accessories",1,213
2021-01-08,"Tablet","Accessories",7,601
2021-01-09,"Tablet","Accessories",4,259
2021-01-10,"Tablet","Accessories",6,110
2021-01-11,"Tablet","Accessories",10,272
2021-01-12,"Tablet","Accessories",9,783
2021-01-13,"Tablet","Accessories",10,570
2021-01-14,"Tablet","Accessories",9,596
2021-01-15,"Tablet","Accessories",1,648
2021-01-16,"Tablet","Accessories",9,835
2021-01-17,"Tablet","Accessories",8,334
2021-01-18,"Tablet","Accessories",7,865
2021-01-19,"Tablet","Accessories",7,856
2021-01-20,"Tablet","Accessories",1,564
2021-01-21,"Tablet","Accessories",4,498
2021-01-22,"Tablet","Accessories",2,935
2021-01-23,"Tablet","Accessories",5,819
2021-01-24,"Tablet","Accessories",7,590
2021-01-25,"Tablet","Accessories",2,689
2021-01-26,"Tablet","Accessories",6,242
2021-01-27,"Tablet","Accessories",7,863
2021-01-28,"Tablet","Accessories",7,855
2021-01-29,"Tablet","Accessories",2,218
2021-01-30,"Tablet","Accessories",5,791
2021-01-31,"Tablet","Accessories",8,642
2021-02-01,"Tablet","Accessories",9,200
2021-02-02,"Tablet","Accessories",1,393
2021-02-03,"Tablet","Accessories",1,666
2021-02-04,"Tablet","Accessories",8,716
2021-02-05,"Tablet","Accessories",10,60
2021-02-06,"Tablet","Accessories",3,336
2021-02-07,"Tablet","Accessories",8,838
2021-02-08,"Tablet","Accessories",4,953
2021-02-09,"Tablet","Accessories",1,656
2021-02-10,"Tablet","Accessories",8,447
2021-02-11,"Tablet","Accessories",5,353
2021-02-12,"Tablet","Accessories",4,371
2021-02-13,"Tablet","Accessories",2,758
2021-02-14,"Tablet","Accessories",9,670
2021-02-15,"Tablet","Accessories",9,858
2021-02-16,"Tablet","Accessories",6,755
2021-02-17,"Tablet","Accessories",10,954
2021-02-18,"Tablet","Accessories",4,727
2021-02-19,"Tablet","Accessories",4,455
2021-02-20,"Tablet","Accessories",4,654
2021-02-21,"Tablet","Accessories",3,182
2021-02-22,"Tablet","Accessories",6,932
2021-02-23,"Tablet","Accessories",4,162
2021-02-24,"Tablet","Accessories",2,611
2021-02-25,"Tablet","Accessories",2,770
2021-02-26,"Tablet","Accessories",6,262
2021-02-27,"Tablet","Accessories",8,242
2021-02-28,"Tablet","Accessories",10,615
2021-03-01,"Tablet","Accessories",4,402
2021-03-02,"Tablet","Accessories",8,547
2021-03-03,"Tablet","Accessories",2,506
2021-03-04,"Tablet","Accessories",10,625
2021-03-05,"Tablet","Accessories",7,630
2021-03-06,"Tablet","Accessories",9,343
2021-03-07,"Tablet","Accessories",5,757
2021-03-08,"Tablet","Accessories",10,810
2021-03-09,"Tablet","Accessories",3,921
2021-03-10,"Tablet","Accessories",1,75
2021-03-11,"Tablet","Accessories",10,596
2021-03-12,"Tablet","Accessories",4,818
2021-03-13,"Tablet","Accessories",3,773
2021-03-14,"Tablet","Accessories",8,880
2021-03-15,"Tablet","Accessories",6,130
2021-03-16,"Tablet","Accessories",4,520
2021-03-17,"Tablet","Accessories",10,486
2021-03-18,"Tablet","Accessories",10,691
2021-03-19,"Tablet","Accessories",1,581
2021-03-20,"Tablet","Accessories",4,749
2021-03-21,"Tablet","Accessories",6,172
2021-03-22,"Tablet","Accessories",10,978
2021-03-23,"Tablet","Accessories",3,744
2021-03-24,"Tablet","Accessories",9,566
2021-03-25,"Tablet","Accessories",2,693
2021-03-26,"Tablet","Accessories",6,309
2021-03-27,"Tablet","Accessories",10,629
2021-03-28,"Tablet","Accessories",7,532
2021-03-29,"Tablet","Accessories",10,653
2021-03-30,"Tablet","Accessories",6,718
2021-03-31,"Tablet","Accessories",4,612
2021-04-01,"Tablet","Accessories",10,947
2021-04-02,"Tablet","Accessories",6,702
2021-04-03,"Tablet","Accessories",2,985
2021-04-04,"Tablet","Accessories",5,165
2021-04-05,"Tablet","Accessories",5,762
2021-04-06,"Tablet","Accessories",4,421
2021-04-07,"Tablet","Accessories",4,621
2021-04-08,"Tablet","Accessories",10,678
2021-04-09,"Tablet","Accessories",5,732
2021-04-10,"Tablet","Accessories",4,195
2021-04-11,"Tablet","Accessories",8,160
2021-04-12,"Tablet","Accessories",1,466
2021-04-13,"Tablet","Accessories",4,416
2021-04-14,"Tablet","Accessories",8,488
2021-04-15,"Tablet","Accessories",7,760
2021-04-16,"Tablet","Accessories",10,650
2021-04-17,"Tablet","Accessories",9,645
2021-04-18,"Tablet","Accessories",9,259
2021-04-19,"Tablet","Accessories",4,466
2021-04-20,"Tablet","Accessories",8,380
2021-04-21,"Tablet","Accessories",8,667
2021-04-22,"Tablet","Accessories",5,313
2021-04-23,"Tablet","Accessories",1,539
2021-04-24,"Tablet","Accessories",6,891
2021-04-25,"Tablet","Accessories",6,857
2021-04-26,"Tablet","Accessories",6,966
2021-04-27,"Tablet","Accessories",4,295
2021-04-28,"Tablet","Accessories",8,217
2021-04-29,"Tablet","Accessories",9,690
2021-04-30,"Tablet","Accessories",2,907
2021-05-01,"Tablet","Accessories",1,480
2021-05-02,"Tablet","Accessories",4,312
2021-05-03,"Tablet","Accessories",8,521
2021-05-04,"Tablet","Accessories",9,125
2021-05-05,"Tablet","Accessories",7,567
2021-05-06,"Tablet","Accessories",8,124
2021-05-07,"Tablet","Accessories",2,739
2021-05-08,"Tablet","Accessories",10,299
2021-05-09,"Tablet","Accessories",4,171
2021-05-10,"Tablet","Accessories",7,880
2021-05-11,"Tablet","Accessories",2,538
2021-05-12,"Tablet","Accessories",7,656
2021-05-13,"Tablet","Accessories",9,261
2021-05-14,"Tablet","Accessories",3,491
2021-05-15,"Tablet","Accessories",9,801
2021-05-16,"Tablet","Accessories",4,339
2021-05-17,"Tablet","Accessories",3,57
2021-05-18,"Tablet","Accessories",1,313
2021-05-19,"Tablet","Accessories",3,473
2021-05-20,"Tablet","Accessories",10,768
2021-05-21,"Tablet","Accessories",4,791
2021-05-22,"Tablet","Accessories",1,179
2021-05-23,"Tablet","Accessories",9,661
2021-05-24,"Tablet","Accessories",6,245
2021-05-25,"Tablet","Accessories",10,809
2021-05-26,"Tablet","Accessories",6,731
2021-05-27,"Tablet","Accessories",2,82
2021-05-28,"Tablet","Accessories",3,527
2021-05-29,"Tablet","Accessories",5,344
2021-05-30,"Tablet","Accessories",9,996
2021-05-31,"Tablet","Accessories",3,716
2021-06-01,"Tablet","Accessories",1,763
2021-06-02,"Tablet","Accessories",8,689
2021-06-03,"Tablet","Accessories",8,640
2021-06-04,"Tablet","Accessories",3,653
2021-06-05,"Tablet","Accessories",1,175
2021-06-06,"Tablet","Accessories",10,110
2021-06-07,"Tablet","Accessories",8,82
2021-06-08,"Tablet","Accessories",1,466
2021-06-09,"Tablet","Accessories",1,223
2021-06-10,"Tablet","Accessories",4,424
2021-06-11,"Tablet","Accessories",8,398
2021-06-12,"Tablet","Accessories",7,802
2021-06-13,"Tablet","Accessories",5,686
2021-06-14,"Tablet","Accessories",3,318
2021-06-15,"Tablet","Accessories",4,95
2021-06-16,"Tablet","Accessories",5,260
2021-06-17,"Tablet","Accessories",5,947
2021-06-18,"Tablet","Accessories",1,383
2021-06-19,"Tablet","Accessories",5,709
2021-06-20,"Tablet","Accessories",4,629
2021-06-21,"Tablet","Accessories",3,217
2021-06-22,"Tablet","Accessories",2,416
2021-06-23,"Tablet","Accessories",6,106
2021-06-24,"Tablet","Accessories",6,466
2021-06-25,"Tablet","Accessories",4,236
2021-06-26,"Tablet","Accessories",10,371
2021-06-27,"Tablet","Accessories",3,639
2021-06-28,"Tablet","Accessories",7,996
2021-06-29,"Tablet","Accessories",5,539
2021-06-30,"Tablet","Accessories",4,143
2021-07-01,"Tablet","Accessories",2,418
2021-07-02,"Tablet","Accessories",8,808
2021-07-03,"Tablet","Accessories",2,269
2021-07-04,"Tablet","Accessories",5,268
2021-07-05,"Tablet","Accessories",3,103
2021-07-06,"Tablet","Accessories",7,826
2021-07-07,"Tablet","Accessories",10,978
2021-07-08,"Tablet","Accessories",2,119
2021-07-09,"Tablet","Accessories",6,575
2021-07-10,"Tablet","Accessories",1,300
2021-07-11,"Tablet","Accessories",1,457
2021-07-12,"Tablet","Accessories",3,980
2021-07-13,"Tablet","Accessories",8,491
2021-07-14,"Tablet","Accessories",7,754
2021-07-15,"Tablet","Accessories",4,584
2021-07-16,"Tablet","Accessories",5,878
2021-07-17,"Tablet","Accessories",10,305
2021-07-18,"Tablet","Accessories",5,85
2021-07-19,"Tablet","Accessories",4,253
2021-07-20,"Tablet","Accessories",10,754
2021-07-21,"Tablet","Accessories",6,939
2021-07-22,"Tablet","Accessories",6,559
2021-07-23,"Tablet","Accessories",8,563
2021-07-24,"Tablet","Accessories",3,791
2021-07-25,"Tablet","Accessories",2,87
2021-07-26,"Tablet","Accessories",5,427
2021-07-27,"Tablet","Accessories",6,847
2021-07-28,"Tablet","Accessories",3,956
2021-07-29,"Tablet","Accessories",10,770
2021-07-30,"Tablet","Accessories",2,498
2021-07-31,"Tablet","Accessories",6,310
2021-08-01,"Tablet","Accessories",10,803
2021-08-02,"Tablet","Accessories",2,995
2021-08-03,"Tablet","Accessories",1,391
2021-08-04,"Tablet","Accessories",10,645
2021-08-05,"Tablet","Accessories",7,97
2021-08-06,"Tablet","Accessories",5,414
2021-08-07,"Tablet","Accessories",2,756
2021-08-08,"Tablet","Accessories",1,73
2021-08-09,"Tablet","Accessories",3,854
2021-08-10,"Tablet","Accessories",3,90
2021-08-11,"Tablet","Accessories",8,948
2021-08-12,"Tablet","Accessories",5,691
2021-08-13,"Tablet","Accessories",1,60
2021-08-14,"Tablet","Accessories",6,610
2021-08-15,"Tablet","Accessories",10,997
2021-08-16,"Tablet","Accessories",1,228
2021-08-17,"Tablet","Accessories",7,612
2021-08-18,"Tablet","Accessories",9,550
2021-08-19,"Tablet","Accessories",6,281
2021-08-20,"Tablet","Accessories",9,814
2021-08-21,"Tablet","Accessories",9,346
2021-08-22,"Tablet","Accessories",1,550
2021-08-23,"Tablet","Accessories",2,535
2021-08-24,"Tablet","Accessories",1,130
2021-08-25,"Tablet","Accessories",3,55
2021-08-26,"Tablet","Accessories",1,604
2021-08-27,"Tablet","Accessories",2,69
2021-08-28,"Tablet","Accessories",2,587
2021-08-29,"Tablet","Accessories",9,758
2021-08-30,"Tablet","Accessories",9,632
2021-08-31,"Tablet","Accessories",9,536
2021-09-01,"Tablet","Accessories",6,770
2021-09-02,"Tablet","Accessories",10,652
2021-09-03,"Tablet","Accessories",4,699
2021-09-04,"Tablet","Accessories",10,556
2021-09-05,"Tablet","Accessories",7,707
2021-09-06,"Tablet","Accessories",5,482
2021-09-07,"Tablet","Accessories",5,875
2021-09-08,"Tablet","Accessories",8,82
2021-09-09,"Tablet","Accessories",5,330
2021-09-10,"Tablet","Accessories",10,868
2021-09-11,"Tablet","Accessories",7,461
2021-09-12,"Tablet","Accessories",10,110
2021-09-13,"Tablet","Accessories",1,808
2021-09-14,"Tablet","Accessories",6,510
2021-09-15,"Tablet","Accessories",4,336
2021-09-16,"Tablet","Accessories",3,971
2021-09-17,"Tablet","Accessories",3,132
2021-09-18,"Tablet","Accessories",1,394
2021-09-19,"Tablet","Accessories",1,611
2021-09-20,"Tablet","Accessories",5,638
2021-09-21,"Tablet","Accessories",4,70
2021-09-22,"Tablet","Accessories",9,298
2021-09-23,"Tablet","Accessories",8,861
2021-09-24,"Tablet","Accessories",1,351
2021-09-25,"Tablet","Accessories",2,385
2021-09-26,"Tablet","Accessories",6,582
2021-09-27,"Tablet","Accessories",6,318
2021-09-28,"Tablet","Accessories",2,97
2021-09-29,"Tablet","Accessories",8,122
2021-09-30,"Tablet","Accessories",2,115
2021-10-01,"Tablet","Accessories",2,300
2021-10-02,"Tablet","Accessories",3,762
2021-10-03,"Tablet","Accessories",9,361
2021-10-04,"Tablet","Accessories",3,776
2021-10-05,"Tablet","Accessories",5,371
2021-10-06,"Tablet","Accessories",5,740
2021-10-07,"Tablet","Accessories",8,148
2021-10-08,"Tablet","Accessories",5,206
2021-10-09,"Tablet","Accessories",9,932
2021-10-10,"Tablet","Accessories",6,700
2021-10-11,"Tablet","Accessories",6,308
2021-10-12,"Tablet","Accessories",9,161
2021-10-13,"Tablet","Accessories",4,694
2021-10-14,"Tablet","Accessories",4,482
2021-10-15,"Tablet","Accessories",5,419
2021-10-16,"Tablet","Accessories",5,915
2021-10-17,"Tablet","Accessories",4,246
2021-10-18,"Tablet","Accessories",2,975
2021-10-19,"Tablet","Accessories",8,420
2021-10-20,"Tablet","Accessories",8,655
2021-10-21,"Tablet","Accessories",10,105
2021-10-22,"Tablet","Accessories",2,615
2021-10-23,"Tablet","Accessories",3,881
2021-10-24,"Tablet","Accessories",1,911
2021-10-25,"Tablet","Accessories",8,539
2021-10-26,"Tablet","Accessories",9,626
2021-10-27,"Tablet","Accessories",8,864
2021-10-28,"Tablet","Accessories",2,657
2021-10-29,"Tablet","Accessories",3,767
2021-10-30,"Tablet","Accessories",5,290
2021-10-31,"Tablet","Accessories",3,681
2021-11-01,"Tablet","Accessories",6,937
2021-11-02,"Tablet","Accessories",10,224
2021-11-03,"Tablet","Accessories",9,114
2021-11-04,"Tablet","Accessories",6,331
2021-11-05,"Tablet","Accessories",7,513
2021-11-06,"Tablet","Accessories",3,82
2021-11-07,"Tablet","Accessories",8,525
2021-11-08,"Tablet","Accessories",7,54
2021-11-09,"Tablet","Accessories",3,69
2021-11-10,"Tablet","Accessories",4,801
2021-11-11,"Tablet","Accessories",5,268
2021-11-12,"Tablet","Accessories",2,476
2021-11-13,"Tablet","Accessories",3,388
2021-11-14,"Tablet","Accessories",3,242
2021-11-15,"Tablet","Accessories",8,138
2021-11-16,"Tablet","Accessories",4,483
2021-11-17,"Tablet","Accessories",5,880
2021-11-18,"Tablet","Accessories",1,839
2021-11-19,"Tablet","Accessories",10,719
2021-11-20,"Tablet","Accessories",2,754
2021-11-21,"Tablet","Accessories",5,753
2021-11-22,"Tablet","Accessories",9,776
2021-11-23,"Tablet","Accessories",8,204
2021-11-24,"Tablet","Accessories",3,887
2021-11-25,"Tablet","Accessories",10,584
2021-11-26,"Tablet","Accessories",6,842
2021-11-27,"Tablet","Accessories",10,623
2021-11-28,"Tablet","Accessories",3,479
2021-11-29,"Tablet","Accessories",8,780
2021-11-30,"Tablet","Accessories",6,609
2021-12-01,"Tablet","Accessories",10,391
2021-12-02,"Tablet","Accessories",8,419
2021-12-03,"Tablet","Accessories",4,629
2021-12-04,"Tablet","Accessories",9,382
2021-12-05,"Tablet","Accessories",5,379
2021-12-06,"Tablet","Accessories",3,642
2021-12-07,"Tablet","Accessories",6,894
2021-12-08,"Tablet","Accessories",7,703
2021-12-09,"Tablet","Accessories",9,374
2021-12-10,"Tablet","Accessories",6,557
2021-12-11,"Tablet","Accessories",5,318
2021-12-12,"Tablet","Accessories",6,174
2021-12-13,"Tablet","Accessories",6,751
2021-12-14,"Tablet","Accessories",3,216
2021-12-15,"Tablet","Accessories",7,660
2021-12-16,"Tablet","Accessories",6,167
2021-12-17,"Tablet","Accessories",6,440
2021-12-18,"Tablet","Accessories",10,288
2021-12-19,"Tablet","Accessories",5,604
2021-12-20,"Tablet","Accessories",7,96
2021-12-21,"Tablet","Accessories",8,135
2021-12-22,"Tablet","Accessories",8,288
2021-12-23,"Tablet","Accessories",10,225
2021-12-24,"Tablet","Accessories",9,817
2021-12-25,"Tablet","Accessories",8,747
2021-12-26,"Tablet","Accessories",3,826
2021-12-27,"Tablet","Accessories",6,350
2021-12-28,"Tablet","Accessories",2,61
2021-12-29,"Tablet","Accessories",5,425
2021-12-30,"Tablet","Accessories",10,535
2021-12-31,"Tablet","Accessories",9,563
2021-01-01,"Camera","Accessories",4,556
2021-01-02,"Camera","Accessories",8,836
2021-01-03,"Camera","Accessories",1,324
2021-01-04,"Camera","Accessories",4,854
2021-01-05,"Camera","Accessories",10,489
2021-01-06,"Camera","Accessories",7,131
2021-01-07,"Camera","Accessories",1,123
2021-01-08,"Camera","Accessories",10,827
2021-01-09,"Camera","Accessories",5,792
2021-01-10,"Camera","Accessories",9,887
2021-01-11,"Camera","Accessories",9,783
2021-01-12,"Camera","Accessories",5,649
2021-01-13,"Camera","Accessories",6,490
2021-01-14,"Camera","Accessories",9,912
2021-01-15,"Camera","Accessories",7,407
2021-01-16,"Camera","Accessories",1,835
2021-01-17,"Camera","Accessories",2,768
2021-01-18,"Camera","Accessories",6,451
2021-01-19,"Camera","Accessories",4,62
2021-01-20,"Camera","Accessories",7,291
2021-01-21,"Camera","Accessories",5,319
2021-01-22,"Camera","Accessories",3,755
2021-01-23,"Camera","Accessories",3,926
2021-01-24,"Camera","Accessories",10,386
2021-01-25,"Camera","Accessories",5,236
2021-01-26,"Camera","Accessories",10,948
2021-01-27,"Camera","Accessories",1,676
2021-01-28,"Camera","Accessories",6,443
2021-01-29,"Camera","Accessories",1,84
2021-01-30,"Camera","Accessories",1,531
2021-01-31,"Camera","Accessories",10,262
2021-02-01,"Camera","Accessories",1,885
2021-02-02,"Camera","Accessories",1,260
2021-02-03,"Camera","Accessories",2,184
2021-02-04,"Camera","Accessories",1,755
2021-02-05,"Camera","Accessories",3,57
2021-02-06,"Camera","Accessories",9,899
2021-02-07,"Camera","Accessories",4,964
2021-02-08,"Camera","Accessories",6,173
2021-02-09,"Camera","Accessories",6,911
2021-02-10,"Camera","Accessories",5,889
2021-02-11,"Camera","Accessories",3,446
2021-02-12,"Camera","Accessories",5,570
2021-02-13,"Camera","Accessories",9,118
2021-02-14,"Camera","Accessories",8,290
2021-02-15,"Camera","Accessories",5,758
2021-02-16,"Camera","Accessories",6,533
2021-02-17,"Camera","Accessories",10,471
2021-02-18,"Camera","Accessories",8,647
2021-02-19,"Camera","Accessories",10,946
2021-02-20,"Camera","Accessories",5,417
2021-02-21,"Camera","Accessories",5,925
2021-02-22,"Camera","Accessories",8,81
2021-02-23,"Camera","Accessories",4,169
2021-02-24,"Camera","Accessories",6,569
2021-02-25,"Camera","Accessories",6,755
2021-02-26,"Camera","Accessories",4,392
2021-02-27,"Camera","Accessories",1,438
2021-02-28,"Camera","Accessories",8,71
2021-03-01,"Camera","Accessories",10,705
2021-03-02,"Camera","Accessories",2,516
2021-03-03,"Camera","Accessories",1,81
2021-03-04,"Camera","Accessories",2,874
2021-03-05,"Camera","Accessories",4,919
2021-03-06,"Camera","Accessories",9,740
2021-03-07,"Camera","Accessories",8,524
2021-03-08,"Camera","Accessories",2,432
2021-03-09,"Camera","Accessories",1,688
2021-03-10,"Camera","Accessories",7,629
2021-03-11,"Camera","Accessories",7,988
2021-03-12,"Camera","Accessories",9,404
2021-03-13,"Camera","Accessories",7,741
2021-03-14,"Camera","Accessories",3,975
2021-03-15,"Camera","Accessories",3,510
2021-03-16,"Camera","Accessories",6,81
2021-03-17,"Camera","Accessories",4,242
2021-03-18,"Camera","Accessories",10,443
2021-03-19,"Camera","Accessories",2,530
2021-03-20,"Camera","Accessories",10,442
2021-03-21,"Camera","Accessories",4,414
2021-03-22,"Camera","Accessories",9,591
2021-03-23,"Camera","Accessories",3,898
2021-03-24,"Camera","Accessories",1,518
2021-03-25,"Camera","Accessories",4,814
2021-03-26,"Camera","Accessories",3,954
2021-03-27,"Camera","Accessories",3,880
2021-03-28,"Camera","Accessories",8,581
2021-03-29,"Camera","Accessories",8,390
2021-03-30,"Camera","Accessories",10,59
2021-03-31,"Camera","Accessories",1,75
2021-04-01,"Camera","Accessories",6,542
2021-04-02,"Camera","Accessories",6,204
2021-04-03,"Camera","Accessories",4,224
2021-04-04,"Camera","Accessories",10,679
2021-04-05,"Camera","Accessories",10,94
2021-04-06,"Camera","Accessories",7,999
2021-04-07,"Camera","Accessories",1,661
2021-04-08,"Camera","Accessories",4,139
2021-04-09,"Camera","Accessories",5,531
2021-04-10,"Camera","Accessories",3,520
2021-04-11,"Camera","Accessories",4,482
2021-04-12,"Camera","Accessories",6,566
2021-04-13,"Camera","Accessories",3,389
2021-04-14,"Camera","Accessories",5,980
2021-04-15,"Camera","Accessories",9,961
2021-04-16,"Camera","Accessories",10,587
2021-04-17,"Camera","Accessories",7,557
2021-04-18,"Camera","Accessories",1,236
2021-04-19,"Camera","Accessories",3,757
2021-04-20,"Camera","Accessories",9,596
2021-04-21,"Camera","Accessories",10,278
2021-04-22,"Camera","Accessories",10,952
2021-04-23,"Camera","Accessories",9,910
2021-04-24,"Camera","Accessories",9,54
2021-04-25,"Camera","Accessories",10,60
2021-04-26,"Camera","Accessories",10,717
2021-04-27,"Camera","Accessories",8,532
2021-04-28,"Camera","Accessories",3,561
2021-04-29,"Camera","Accessories",1,431
2021-04-30,"Camera","Accessories",8,731
2021-05-01,"Camera","Accessories",5,321
2021-05-02,"Camera","Accessories",5,732
2021-05-03,"Camera","Accessories",1,479
2021-05-04,"Camera","Accessories",2,994
2021-05-05,"Camera","Accessories",6,253
2021-05-06,"Camera","Accessories",5,343
2021-05-07,"Camera","Accessories",2,778
2021-05-08,"Camera","Accessories",7,656
2021-05-09,"Camera","Accessories",1,161
2021-05-10,"Camera","Accessories",6,851
2021-05-11,"Camera","Accessories",10,213
2021-05-12,"Camera","Accessories",3,117
2021-05-13,"Camera","Accessories",9,466
2021-05-14,"Camera","Accessories",4,534
2021-05-15,"Camera","Accessories",7,747
2021-05-16,"Camera","Accessories",3,255
2021-05-17,"Camera","Accessories",1,678
2021-05-18,"Camera","Accessories",3,84
2021-05-19,"Camera","Accessories",5,359
2021-05-20,"Camera","Accessories",9,1000
2021-05-21,"Camera","Accessories",4,172
2021-05-22,"Camera","Accessories",4,920
2021-05-23,"Camera","Accessories",8,251
2021-05-24,"Camera","Accessories",6,443
2021-05-25,"Camera","Accessories",9,372
2021-05-26,"Camera","Accessories",1,904
2021-05-27,"Camera","Accessories",5,157
2021-05-28,"Camera","Accessories",1,907
2021-05-29,"Camera","Accessories",9,612
2021-05-30,"Camera","Accessories",6,164
2021-05-31,"Camera","Accessories",6,1000
2021-06-01,"Camera","Accessories",8,387
2021-06-02,"Camera","Accessories",5,899
2021-06-03,"Camera","Accessories",3,470
2021-06-04,"Camera","Accessories",5,427
2021-06-05,"Camera","Accessories",6,749
2021-06-06,"Camera","Accessories",2,95
2021-06-07,"Camera","Accessories",9,120
2021-06-08,"Camera","Accessories",10,507
2021-06-09,"Camera","Accessories",4,562
2021-06-10,"Camera","Accessories",3,132
2021-06-11,"Camera","Accessories",5,351
2021-06-12,"Camera","Accessories",5,61
2021-06-13,"Camera","Accessories",10,203
2021-06-14,"Camera","Accessories",9,234
2021-06-15,"Camera","Accessories",7,133
2021-06-16,"Camera","Accessories",7,495
2021-06-17,"Camera","Accessories",5,100
2021-06-18,"Camera","Accessories",5,587
2021-06-19,"Camera","Accessories",6,216
2021-06-20,"Camera","Accessories",10,371
2021-06-21,"Camera","Accessories",4,473
2021-06-22,"Camera","Accessories",3,290
2021-06-23,"Camera","Accessories",6,226
2021-06-24,"Camera","Accessories",1,917
2021-06-25,"Camera","Accessories",3,105
2021-06-26,"Camera","Accessories",7,293
2021-06-27,"Camera","Accessories",5,64
2021-06-28,"Camera","Accessories",4,152
2021-06-29,"Camera","Accessories",9,972
2021-06-30,"Camera","Accessories",3,171
2021-07-01,"Camera","Accessories",6,389
2021-07-02,"Camera","Accessories",6,486
2021-07-03,"Camera","Accessories",5,478
2021-07-04,"Camera","Accessories",2,630
2021-07-05,"Camera","Accessories",5,613
2021-07-06,"Camera","Accessories",5,728
2021-07-07,"Camera","Accessories",3,256
2021-07-08,"Camera","Accessories",5,663
2021-07-09,"Camera","Accessories",9,73
2021-07-10,"Camera","Accessories",8,531
2021-07-11,"Camera","Accessories",9,764
2021-07-12,"Camera","Accessories",6,148
2021-07-13,"Camera","Accessories",5,111
2021-07-14,"Camera","Accessories",6,234
2021-07-15,"Camera","Accessories",1,518
2021-07-16,"Camera","Accessories",8,115
2021-07-17,"Camera","Accessories",6,938
2021-07-18,"Camera","Accessories",4,352
2021-07-19,"Camera","Accessories",4,894
2021-07-20,"Camera","Accessories",5,598
2021-07-21,"Camera","Accessories",3,436
2021-07-22,"Camera","Accessories",6,469
2021-07-23,"Camera","Accessories",5,904
2021-07-24,"Camera","Accessories",5,358
2021-07-25,"Camera","Accessories",2,616
2021-07-26,"Camera","Accessories",9,792
2021-07-27,"Camera","Accessories",10,615
2021-07-28,"Camera","Accessories",5,737
2021-07-29,"Camera","Accessories",7,591
2021-07-30,"Camera","Accessories",7,939
2021-07-31,"Camera","Accessories",8,855
2021-08-01,"Camera","Accessories",9,241
2021-08-02,"Camera","Accessories",3,274
2021-08-03,"Camera","Accessories",7,494
2021-08-04,"Camera","Accessories",8,225
2021-08-05,"Camera","Accessories",6,869
2021-08-06,"Camera","Accessories",1,469
2021-08-07,"Camera","Accessories",8,64
2021-08-08,"Camera","Accessories",8,769
2021-08-09,"Camera","Accessories",6,217
2021-08-10,"Camera","Accessories",5,917
2021-08-11,"Camera","Accessories",4,258
2021-08-12,"Camera","Accessories",1,59
2021-08-13,"Camera","Accessories",5,285
2021-08-14,"Camera","Accessories",7,917
2021-08-15,"Camera","Accessories",7,697
2021-08-16,"Camera","Accessories",1,589
2021-08-17,"Camera","Accessories",10,280
2021-08-18,"Camera","Accessories",3,910
2021-08-19,"Camera","Accessories",2,227
2021-08-20,"Camera","Accessories",6,620
2021-08-21,"Camera","Accessories",9,665
2021-08-22,"Camera","Accessories",1,833
2021-08-23,"Camera","Accessories",2,890
2021-08-24,"Camera","Accessories",4,324
2021-08-25,"Camera","Accessories",8,993
2021-08-26,"Camera","Accessories",1,227
2021-08-27,"Camera","Accessories",5,374
2021-08-28,"Camera","Accessories",1,704
